character_id,full_name,alternate_name,name,url,attributes,description
59273,Jiro,ジロー,Jiro,https://myanimelist.net/character/59273/Jiro,,"Jiro is a member of the Phoenix Pirates. He is the youngest member of the group. Upon encountering the Straw Hat Pirates, his wounds are attended by Tony Tony Chopper. After his checkup, Jiro asked Chopper to take a look at their captain, Puzzle. Jiro then lead Chopper to a secret compartment in their ship where the captain was recuperating. Chopper, upon seeing Puzzle in such a state, scolded Jiro for leaving him in such a condition. Despite this however, Chopper complied to Jiro's request and did the best he could for Puzzle. After Chopper did what he could, Jiro is informed that Puzzle is still in a critical condition and still needs to heal. After Puzzle Awakens, Jiro is the one who encourages him back to his old self. He also helps Chopper and Luffy when they go assault Lovely Land and the Achino Family. At the end of the Ice Hunter Arc, him and the Phoenix Pirates get back their flag and help the Straw Hats avoid Campachino's ambush. First Appearance: Episode 326 (Source: One Piece Wiki)"
59275,Holy,ホーリー,Holy,https://myanimelist.net/character/59275/Holy,,"Holy is Amanda's little brother, who appeared in the second TV special. Source: http://onepiece.wikia.com/wiki/Holy_(Character)"
59277,Daisy,デイジー,Daisy,https://myanimelist.net/character/59277/Daisy,,Daisy is a character from sixth One Piece movie. Daisy has very sharp hearing. She first demonstrated this when she called Luffy by his name although it was only the first time they met. She then tells them that she heard Deer man (Chopper) and the other Straw Hat Pirates calling out to Luffy while they were inside Lily Carnation. She was also able to hear the sound made by Omatsuri's arrows. Source: http://onepiece.wikia.com/wiki/Daisy_(Movie)
59279,Ayako,アヤコ,Ayako,https://myanimelist.net/character/59279/Ayako,,"Ayako is an orphan from Water 7. He lives together with other orphans as a family under care of a woman, whom they call ""Aunt"". First Appearance: Episode 318 (Source: One Piece Wiki)"
59281,Akihiro,アキヒロ,Akihiro,https://myanimelist.net/character/59281/Akihiro,,"Akihiro is an orphan from Water 7. He lives together with other orphans as a family under care of a woman, whom they call ""Aunt"". First Appearance: Episode 318 (Source: One Piece Wiki)"
59283,Aunt,ババ,Aunt,https://myanimelist.net/character/59283/Aunt,,"Aunt or ""Auntie"", is an anime only woman who lives in Water 7. She is the focus of a filler episode involving Zoro. Like Franky, she takes care of homeless people, but while Franky formed a group of bounty hunters, she owns an orphanage. She is called ""Mama"" by her adopted children. She is a large, orange haired woman with small eyes and nose, but a large face. She wears sort yellow top with flower pattern with black pants to go with it. First Appearance: Episode 318 (Source: One Piece Wiki)"
59641,Monet,モネ,Monet,https://myanimelist.net/character/59641/Monet,,"Monet is a harpy who poses as a scout and assistant for Caesar Clown and his underlings in the research facility on Punk Hazard. She is revealed to be a deep cover agent sent by Donquixote Doflamingo. Monet appears to have a very flippant personality, choosing to only inform Caesar about the disaster unfolding on Punk Hazard, after finding out that the intruders were the Straw Hat Pirates. Despite all of the uproar, she maintains the thrilled smile on her face, implying she finds it amusing. Monet is also quite diligent, as she explained to Caesar how the Straw Hat Pirates' real strength might be above their current bounties. Monet is also rather sadistic, seemingly enjoying the suffering of others such as chuckling at Law's pain from encountering Vergo. She is also rather flirtatious, such as flirting with Law when he returned to the lab and even thought about a date when he said he needed her. Like many other characters, Monet has a distinct laugh, ""Ufufufufu"". First Appearance: Chapter 657 (Source: One Piece Wikia)"
61031,Papaneel,パパニール,Papaneel,https://myanimelist.net/character/61031/Papaneel,,"Papaneel is a fishman who lived on Fishman Island at the same time as Otohime. He was first shown robbing to get money for his family. When Otohime stood in his way, Papaneel tried to shoot her. Otohime dodged his shots and slapped him. After knocking him down, Otohime lectured him about the errors of his ways. Touched by Otohime's concern, he swore to change his ways and rectify his life. First Appearance: Chapter 621; Episode 540 His name was revealed in One Piece Blue Deep Databook— page 216. (Source: One Piece Wikia)"
61435,Adelle Bascud,アデル・バスクード,"Bascud, Adelle",https://myanimelist.net/character/61435/Adelle_Bascud,,"Adelle Bascùd is a character that appears in the fourth movie. She was the assistant to the boiler man, Biera, (whom she calls 'Grandpa') on board Gasparde's ship. She used the nickname ""Anaguma (アナグマ)"". She was thought to be a boy due to her tomboyish appearance, personality, and voice (which is actually her normal voice). She is stubborn, but means well. After Gasparde is defeated, it is revealed through Biera to Shuraiya Bascùd that he rescued a little girl from a river eight years ago."
61603,Caesar Clown,シーザー・クラウン,"Clown, Caesar",https://myanimelist.net/character/61603/Caesar_Clown,"[{""name"": ""Devil Fruit"", ""value"": ""Gasu Gasu no Mi""}]","Caesar Clown, also referred to as ""Master"" by his underlings, is a former colleague of Vegapunk and the main antagonist of the Punk Hazard Arc. Caesar is the leading expert on mass-murder weapons and is a mad scientist with a bounty of 300,000,000 beli on his head. He appears to have a grudge against Vegapunk, as well as a somewhat rational personality, as shown when he hid from the Marines instead of trying to fight them immediately, as well as trusting Monet's deduction that the Straw Hats might be more powerful than their bounties claim and waiting for Joker's approval to make his actions look like accidents, before starting attacks. Caesar is also a rather economizing person, as he didn't want to waste the poison, by clearing it off but rather collected, saved and compressed it into Smiley. It was stated by Smoker that he was one ""crazy bastard"". He is a very prideful person, going as far to say that his work four years ago on the mass murdering weapon that caused the Punk Hazard incident was not a failure, but instead was a great success, hinting at a superiority complex. Unlike most Logia users, Caesar keeps his Devil Fruit power activated all the time and is either completely or partly turned into gas. He also demonstrates tendencies of a superiority complex when Luffy mentioned his Gasu Gasu no Mi had no effect on his immune system due to Magellan's Doku Doku no Mi, both being poisonous Devil Fruits of differentiating class, and Caesar became rapidly aggravated in the fact of Luffy comparing his Logia powers to that of a ""mere"" paramecia user. He is very ruthless, as he used the blind trust of his injured subordinates to test a newly developed gas and told the Yeti Cool Brothers to kill Brownbeard when he thought he was no use to him anymore. He also used the restricted drug NHC10 to maintain his hold on the children he kidnapped, knowing that they will be unable to escape due to the painful withdrawal symptoms; Law found this aspect of Caesar disgusting. Caesar also seems to like cocktails, as he is often seen holding a cocktail glass. He has a distinct laugh of ""Shurororororo""."
62071,Muti,ムティ,Muti,https://myanimelist.net/character/62071/Muti,"[{""name"": ""First Appearance"", ""value"": ""Chapter 623; Episode 543""}]",Muti is Koala's mother. (Source: One Piece Wiki)
63333,Shivercalero Donquixote,ドンキホーテ・シヴァーカレロ聖,"Donquixote, Shivercalero",https://myanimelist.net/character/63333/Shivercalero_Donquixote,,Saint Donquixote Shivercalero is a World Noble of Donquixote Family and the father of the late Donquixote Mjosgard. (Source: One Piece Wiki)
67141,Bins,ビンズ,Bins,https://myanimelist.net/character/67141/Bins,,No biography written.
67143,Ain,アイン,Ain,https://myanimelist.net/character/67143/Ain,,No biography written.
67345,Kinemon,錦えもん,Kinemon,https://myanimelist.net/character/67345/Kinemon,,"Foxfire Kinemon is a samurai from Wano Country whom the Straw Hat Pirates found in various pieces at Punk Hazard. Kinemon seems to follow the code of bushido, claiming he would commit suicide if he could, for the disgrace of being dismembered without dying. He still tried to maintain his pride, even after being completely dismembered. He is also greatly honorable, such as bowing before Sanji (in Nami's body) for saving his torso and thanking him for helping him stating he was indebted to him. He is a very old fashioned samurai warrior who expects women to walk three steps behind men and talk gracefully and quietly. He on many occasions referred to Nami as a shameless, violent and obscene woman due to her careless behavior. He felt disgraced when he got hit from Nami on his head. It is not yet confirmed if this is the traditional code of Wano Country or if it is his personal expectations of women. He has a tendency to be quite perverted in spite of his old fashioned ideals. Though he seemed to be outraged at Nami's sense of fashion, he still greatly enjoyed ogling at her cleavage. He also has an extremely rude special ability of talking with his farts. He cares deeply for his Momonosuke, who was pretending to be his son, as he traveled to the dangerous Punk Hazard island and challenged one of the Shichibukai to find him. Even after being chopped to pieces, his torso and leg still attempted to look for his 'son', and attacked anything that got in the way. He seems to be unaware of Devil Fruits, as he said he ate a strange fruit, instead of stating the correct name. First Appearance: Chapter 656 (Source: One Piece Wikia)"
67347,Vergo,ヴェルゴ,Vergo,https://myanimelist.net/character/67347/Vergo,,"Vergo is a subordinate of Donquixote Doflamingo, Marine Vice Admiral, and head of G-5 who made his first appearance on Punk Hazard. Because of his duplicitous conduct and allegiances he can be considered the secondary antagonist of the Punk Hazard Arc. Through his short discussion with Trafalgar Law, Vergo proved himself to be a shrewd man due to his mistrust of Caesar Clown, having Monet placed on the island to monitor his actions. He can also come across as somewhat condescending, mocking Law's position by pretending to have some respect for the Shichibukai. Seeing himself as above the Shichibukai, Vergo quickly reminds Law of the difference in their power by beating him unconscious. He's also shown to be a person who demands respect from others, such as when he demanded that Law refer to him as Vergo-san. Vergo stated that his favorite food is hamburgers. He appears to be a very messy eater, as he was first shown to have the hamburger still on the side of his cheek. While around citizens, Vergo is said to be an amiable person, much unlike the other G-5 Marines. The parents of the children kept on Punk Hazard trusted Vergo's words that all of the missing children died in an accident. His statement caused them to partly believe that they were truly gone, though some parents still believe that their children are alive. Easily deceiving both citizens and the entire Marines organization, Vergo has proven himself to be highly manipulative. Despite his perceived intelligence however, Vergo can at times seems to lapse into moments of air-headedness such as when he claimed to Caesar Clown that he had been enjoying coffee and cookies, only to be reminded shortly after that there had never been any cookies to begin with. First Appearance: Chapter 671, episode 597 (source: One Piece Wikia)"
